Statistics by Municipality:
Gaines (Town): Total: 10, Poor: 0, Percentage: 0.00%
Holley (Village): Total: 1, Poor: 0, Percentage: 0.00%
Kendall (Town): Total: 18, Poor: 0, Percentage: 0.00%
Lyndonville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Medina (Village): Total: 6, Poor: 1, Percentage: 16.67%
Murray (Town): Total: 18, Poor: 4, Percentage: 22.22%
Ridgeway (Town): Total: 19, Poor: 2, Percentage: 10.53%
Shelby (Town): Total: 6, Poor: 0, Percentage: 0.00%
Yates (Town): Total: 9, Poor: 0, Percentage: 0.00%
Boylston (Town): Total: 1, Poor: 0, Percentage: 0.00%
Central Square (Village): Total: 1, Poor: 0, Percentage: 0.00%
Constantia (Town): Total: 8, Poor: 3, Percentage: 37.50%
Fulton (City): Total: 4, Poor: 0, Percentage: 0.00%
Granby (Town): Total: 8, Poor: 2, Percentage: 25.00%
Hannibal (Town): Total: 11, Poor: 2, Percentage: 18.18%
Hannibal (Village): Total: 3, Poor: 0, Percentage: 0.00%
Hastings (Town): Total: 22, Poor: 0, Percentage: 0.00%
Lacona (Village): Total: 4, Poor: 3, Percentage: 75.00%
Mexico (Town): Total: 20, Poor: 3, Percentage: 15.00%
Mexico (Village): Total: 4, Poor: 0, Percentage: 0.00%
Minetto (Town): Total: 1, Poor: 0, Percentage: 0.00%
New Haven (Town): Total: 10, Poor: 1, Percentage: 10.00%
Orwell (Town): Total: 2, Poor: 0, Percentage: 0.00%
Oswego (City): Total: 8, Poor: 2, Percentage: 25.00%
Oswego (Town): Total: 12, Poor: 3, Percentage: 25.00%
Palermo (Town): Total: 3, Poor: 0, Percentage: 0.00%
Parish (Town): Total: 11, Poor: 1, Percentage: 9.09%
Parish (Village): Total: 3, Poor: 1, Percentage: 33.33%
Phoenix (Village): Total: 1, Poor: 0, Percentage: 0.00%
Pulaski (Village): Total: 8, Poor: 0, Percentage: 0.00%
Redfield (Town): Total: 9, Poor: 2, Percentage: 22.22%
Richland (Town): Total: 19, Poor: 2, Percentage: 10.53%
Sandy Creek (Town): Total: 9, Poor: 2, Percentage: 22.22%
Sandy Creek (Village): Total: 5, Poor: 0, Percentage: 0.00%
Schroeppel (Town): Total: 15, Poor: 1, Percentage: 6.67%
Scriba (Town): Total: 1, Poor: 0, Percentage: 0.00%
Volney (Town): Total: 9, Poor: 0, Percentage: 0.00%
West Monroe (Town): Total: 8, Poor: 0, Percentage: 0.00%
Williamstown (Town): Total: 3, Poor: 0, Percentage: 0.00%
Burlington (Town): Total: 9, Poor: 1, Percentage: 11.11%
Butternuts (Town): Total: 8, Poor: 2, Percentage: 25.00%
Cherry Valley (Town): Total: 8, Poor: 4, Percentage: 50.00%
Cooperstown (Village): Total: 3, Poor: 1, Percentage: 33.33%
Decatur (Town): Total: 2, Poor: 0, Percentage: 0.00%
Edmeston (Town): Total: 4, Poor: 0, Percentage: 0.00%
Exeter (Town): Total: 13, Poor: 0, Percentage: 0.00%
Gilbertsville (Village): Total: 5, Poor: 2, Percentage: 40.00%
Hartwick (Town): Total: 13, Poor: 4, Percentage: 30.77%
Laurens (Town): Total: 10, Poor: 1, Percentage: 10.00%
Maryland (Town): Total: 14, Poor: 4, Percentage: 28.57%
Middlefield (Town): Total: 10, Poor: 0, Percentage: 0.00%
Milford (Town): Total: 17, Poor: 0, Percentage: 0.00%
Morris (Town): Total: 5, Poor: 1, Percentage: 20.00%
Morris (Village): Total: 1, Poor: 0, Percentage: 0.00%
New Lisbon (Town): Total: 9, Poor: 1, Percentage: 11.11%
Oneonta (City): Total: 11, Poor: 0, Percentage: 0.00%
Oneonta (Town): Total: 20, Poor: 0, Percentage: 0.00%
Otego (Town): Total: 18, Poor: 2, Percentage: 11.11%
Otego (Village): Total: 2, Poor: 1, Percentage: 50.00%
Otsego (Town): Total: 11, Poor: 0, Percentage: 0.00%
Pittsfield (Town): Total: 3, Poor: 0, Percentage: 0.00%
Plainfield (Town): Total: 8, Poor: 1, Percentage: 12.50%
Richfield Springs (Village): Total: 6, Poor: 0, Percentage: 0.00%
Richfield (Town): Total: 4, Poor: 0, Percentage: 0.00%
Roseboom (Town): Total: 5, Poor: 0, Percentage: 0.00%
Springfield (Town): Total: 4, Poor: 0, Percentage: 0.00%
Unadilla (Town): Total: 12, Poor: 1, Percentage: 8.33%
Unadilla (Village): Total: 6, Poor: 2, Percentage: 33.33%
Westford (Town): Total: 4, Poor: 1, Percentage: 25.00%
Worcester (Town): Total: 24, Poor: 3, Percentage: 12.50%
Brewster (Village): Total: 2, Poor: 1, Percentage: 50.00%
Carmel (Town): Total: 8, Poor: 1, Percentage: 12.50%
Cold Spring (Village): Total: 1, Poor: 1, Percentage: 100.00%
Kent (Town): Total: 17, Poor: 1, Percentage: 5.88%
Patterson (Town): Total: 13, Poor: 2, Percentage: 15.38%
Philipstown (Town): Total: 14, Poor: 2, Percentage: 14.29%
Putnam Valley (Town): Total: 11, Poor: 3, Percentage: 27.27%
Southeast (Town): Total: 37, Poor: 1, Percentage: 2.70%
Berlin (Town): Total: 10, Poor: 4, Percentage: 40.00%
Brunswick (Town): Total: 11, Poor: 0, Percentage: 0.00%
East Greenbush (Town): Total: 14, Poor: 1, Percentage: 7.14%
East Nassau (Village): Total: 6, Poor: 2, Percentage: 33.33%
Grafton (Town): Total: 1, Poor: 0, Percentage: 0.00%
Hoosick Falls (Village): Total: 3, Poor: 0, Percentage: 0.00%
Hoosick (Town): Total: 16, Poor: 1, Percentage: 6.25%
Nassau (Town): Total: 11, Poor: 1, Percentage: 9.09%
Nassau (Village): Total: 1, Poor: 0, Percentage: 0.00%
North Greenbush (Town): Total: 4, Poor: 0, Percentage: 0.00%
Petersburg (Town): Total: 16, Poor: 2, Percentage: 12.50%
Pittstown (Town): Total: 18, Poor: 5, Percentage: 27.78%
Poestenkill (Town): Total: 15, Poor: 2, Percentage: 13.33%
Rensselaer (City): Total: 18, Poor: 1, Percentage: 5.56%
Sand Lake (Town): Total: 13, Poor: 3, Percentage: 23.08%
Schaghticoke (Town): Total: 13, Poor: 3, Percentage: 23.08%
Schaghticoke (Village): Total: 1, Poor: 0, Percentage: 0.00%
Stephentown (Town): Total: 18, Poor: 7, Percentage: 38.89%
Troy (City): Total: 16, Poor: 1, Percentage: 6.25%
Valley Falls (Village): Total: 1, Poor: 0, Percentage: 0.00%
Airmont (Village): Total: 3, Poor: 0, Percentage: 0.00%
Chestnut Ridge (Village): Total: 12, Poor: 3, Percentage: 25.00%
Clarkstown (Town): Total: 57, Poor: 1, Percentage: 1.75%
Haverstraw (Town): Total: 13, Poor: 2, Percentage: 15.38%
Haverstraw (Village): Total: 4, Poor: 0, Percentage: 0.00%
Hillburn (Village): Total: 9, Poor: 0, Percentage: 0.00%
Montebello (Village): Total: 6, Poor: 0, Percentage: 0.00%
Nyack (Village): Total: 3, Poor: 2, Percentage: 66.67%
Orangetown (Town): Total: 55, Poor: 0, Percentage: 0.00%
Piermont (Village): Total: 3, Poor: 0, Percentage: 0.00%
Ramapo (Town): Total: 22, Poor: 4, Percentage: 18.18%
Sloatsburg (Village): Total: 11, Poor: 0, Percentage: 0.00%
South Nyack (Village): Total: 5, Poor: 0, Percentage: 0.00%
Spring Valley (Village): Total: 6, Poor: 2, Percentage: 33.33%
Stony Point (Town): Total: 22, Poor: 1, Percentage: 4.55%
Suffern (Village): Total: 9, Poor: 2, Percentage: 22.22%
West Haverstraw (Village): Total: 3, Poor: 0, Percentage: 0.00%
Ballston Spa (Village): Total: 8, Poor: 0, Percentage: 0.00%
Ballston (Town): Total: 11, Poor: 0, Percentage: 0.00%
Charlton (Town): Total: 6, Poor: 0, Percentage: 0.00%
Clifton Park (Town): Total: 17, Poor: 1, Percentage: 5.88%
Corinth (Town): Total: 3, Poor: 0, Percentage: 0.00%
Corinth (Village): Total: 2, Poor: 0, Percentage: 0.00%
Day (Town): Total: 8, Poor: 1, Percentage: 12.50%
Edinburg (Town): Total: 6, Poor: 1, Percentage: 16.67%
Galway (Town): Total: 3, Poor: 0, Percentage: 0.00%
Greenfield (Town): Total: 9, Poor: 0, Percentage: 0.00%
Hadley (Town): Total: 5, Poor: 0, Percentage: 0.00%
Halfmoon (Town): Total: 8, Poor: 1, Percentage: 12.50%
Malta (Town): Total: 20, Poor: 0, Percentage: 0.00%
Mechanicville (City): Total: 6, Poor: 0, Percentage: 0.00%
Milton (Town): Total: 10, Poor: 0, Percentage: 0.00%
Moreau (Town): Total: 11, Poor: 0, Percentage: 0.00%
Northumberland (Town): Total: 5, Poor: 1, Percentage: 20.00%
Providence (Town): Total: 13, Poor: 0, Percentage: 0.00%
Round Lake (Village): Total: 4, Poor: 0, Percentage: 0.00%
Saratoga (Town): Total: 9, Poor: 1, Percentage: 11.11%
Schuylerville (Village): Total: 3, Poor: 0, Percentage: 0.00%
South Glens Falls (Village): Total: 1, Poor: 0, Percentage: 0.00%
Stillwater (Town): Total: 6, Poor: 1, Percentage: 16.67%
Stillwater (Village): Total: 2, Poor: 1, Percentage: 50.00%
Victory (Village): Total: 2, Poor: 0, Percentage: 0.00%
Waterford (Town): Total: 5, Poor: 1, Percentage: 20.00%
Waterford (Village): Total: 8, Poor: 1, Percentage: 12.50%
Wilton (Town): Total: 14, Poor: 0, Percentage: 0.00%
Delanson (Village): Total: 2, Poor: 0, Percentage: 0.00%
Duanesburg (Town): Total: 22, Poor: 1, Percentage: 4.55%
Glenville (Town): Total: 10, Poor: 0, Percentage: 0.00%
Niskayuna (Town): Total: 3, Poor: 0, Percentage: 0.00%
Princetown (Town): Total: 14, Poor: 0, Percentage: 0.00%
Rotterdam (Town): Total: 47, Poor: 2, Percentage: 4.26%
Schenectady (City): Total: 15, Poor: 4, Percentage: 26.67%
Scotia (Village): Total: 2, Poor: 1, Percentage: 50.00%
Blenheim (Town): Total: 8, Poor: 0, Percentage: 0.00%
Broome (Town): Total: 14, Poor: 0, Percentage: 0.00%
Carlisle (Town): Total: 3, Poor: 1, Percentage: 33.33%
Cobleskill (Town): Total: 10, Poor: 1, Percentage: 10.00%
Cobleskill (Village): Total: 12, Poor: 3, Percentage: 25.00%
Conesville (Town): Total: 10, Poor: 0, Percentage: 0.00%
Esperance (Town): Total: 5, Poor: 2, Percentage: 40.00%
Fulton (Town): Total: 16, Poor: 0, Percentage: 0.00%
Gilboa (Town): Total: 3, Poor: 0, Percentage: 0.00%
Jefferson (Town): Total: 4, Poor: 1, Percentage: 25.00%
Middleburgh (Town): Total: 10, Poor: 1, Percentage: 10.00%
Middleburgh (Village): Total: 1, Poor: 0, Percentage: 0.00%
Richmondville (Town): Total: 25, Poor: 1, Percentage: 4.00%
Richmondville (Village): Total: 9, Poor: 0, Percentage: 0.00%
Schoharie (Town): Total: 12, Poor: 1, Percentage: 8.33%
Schoharie (Village): Total: 1, Poor: 0, Percentage: 0.00%
Seward (Town): Total: 7, Poor: 2, Percentage: 28.57%
Sharon (Town): Total: 7, Poor: 2, Percentage: 28.57%
Summit (Town): Total: 4, Poor: 2, Percentage: 50.00%
Wright (Town): Total: 9, Poor: 0, Percentage: 0.00%
Burdett (Village): Total: 1, Poor: 0, Percentage: 0.00%
Catharine (Town): Total: 9, Poor: 0, Percentage: 0.00%
Cayuta (Town): Total: 12, Poor: 0, Percentage: 0.00%
Dix (Town): Total: 4, Poor: 0, Percentage: 0.00%
Hector (Town): Total: 28, Poor: 2, Percentage: 7.14%
Montour Falls (Village): Total: 10, Poor: 0, Percentage: 0.00%
Montour (Town): Total: 7, Poor: 0, Percentage: 0.00%
Odessa (Village): Total: 4, Poor: 1, Percentage: 25.00%
Orange (Town): Total: 10, Poor: 2, Percentage: 20.00%
Reading (Town): Total: 4, Poor: 0, Percentage: 0.00%
Tyrone (Town): Total: 6, Poor: 1, Percentage: 16.67%
Watkins Glen (Village): Total: 4, Poor: 1, Percentage: 25.00%
Covert (Town): Total: 5, Poor: 1, Percentage: 20.00%
Fayette (Town): Total: 5, Poor: 1, Percentage: 20.00%
Junius (Town): Total: 5, Poor: 0, Percentage: 0.00%
Lodi (Town): Total: 5, Poor: 1, Percentage: 20.00%
Lodi (Village): Total: 1, Poor: 0, Percentage: 0.00%
Ovid (Town): Total: 8, Poor: 5, Percentage: 62.50%
Romulus (Town): Total: 1, Poor: 0, Percentage: 0.00%
Seneca Falls (Town): Total: 6, Poor: 0, Percentage: 0.00%
Tyre (Town): Total: 18, Poor: 4, Percentage: 22.22%
Varick (Town): Total: 1, Poor: 0, Percentage: 0.00%
Waterloo (Village): Total: 4, Poor: 1, Percentage: 25.00%
Addison (Town): Total: 3, Poor: 0, Percentage: 0.00%
Addison (Village): Total: 2, Poor: 0, Percentage: 0.00%
Arkport (Village): Total: 5, Poor: 1, Percentage: 20.00%
Avoca (Town): Total: 49, Poor: 1, Percentage: 2.04%
Avoca (Village): Total: 1, Poor: 0, Percentage: 0.00%
Bath (Town): Total: 49, Poor: 3, Percentage: 6.12%
Bath (Village): Total: 9, Poor: 0, Percentage: 0.00%
Bradford (Town): Total: 9, Poor: 2, Percentage: 22.22%
Cameron (Town): Total: 7, Poor: 1, Percentage: 14.29%
Campbell (Town): Total: 42, Poor: 4, Percentage: 9.52%
Canisteo (Town): Total: 24, Poor: 1, Percentage: 4.17%
Canisteo (Village): Total: 1, Poor: 0, Percentage: 0.00%
Caton (Town): Total: 3, Poor: 0, Percentage: 0.00%
Cohocton (Town): Total: 18, Poor: 1, Percentage: 5.56%
Cohocton (Village): Total: 3, Poor: 0, Percentage: 0.00%
Corning (City): Total: 14, Poor: 0, Percentage: 0.00%
Corning (Town): Total: 20, Poor: 1, Percentage: 5.00%
Dansville (Town): Total: 8, Poor: 2, Percentage: 25.00%
Erwin (Town): Total: 35, Poor: 2, Percentage: 5.71%
Fremont (Town): Total: 30, Poor: 2, Percentage: 6.67%
Greenwood (Town): Total: 19, Poor: 1, Percentage: 5.26%
Hammondsport (Village): Total: 1, Poor: 0, Percentage: 0.00%
Hartsville (Town): Total: 20, Poor: 0, Percentage: 0.00%
Hornby (Town): Total: 10, Poor: 2, Percentage: 20.00%
Hornell (City): Total: 20, Poor: 3, Percentage: 15.00%
Hornellsville (Town): Total: 36, Poor: 3, Percentage: 8.33%
Howard (Town): Total: 13, Poor: 2, Percentage: 15.38%
Jasper (Town): Total: 18, Poor: 0, Percentage: 0.00%
Lindley (Town): Total: 28, Poor: 2, Percentage: 7.14%
North Hornell (Village): Total: 1, Poor: 0, Percentage: 0.00%
Painted Post (Village): Total: 2, Poor: 0, Percentage: 0.00%
Prattsburg (Town): Total: 14, Poor: 2, Percentage: 14.29%
Pulteney (Town): Total: 5, Poor: 1, Percentage: 20.00%
Rathbone (Town): Total: 13, Poor: 2, Percentage: 15.38%
Riverside (Village): Total: 11, Poor: 0, Percentage: 0.00%
Savona (Village): Total: 4, Poor: 0, Percentage: 0.00%
South Corning (Village): Total: 1, Poor: 0, Percentage: 0.00%
Thurston (Town): Total: 5, Poor: 2, Percentage: 40.00%
Troupsburg (Town): Total: 16, Poor: 0, Percentage: 0.00%
Tuscarora (Town): Total: 9, Poor: 0, Percentage: 0.00%
Urbana (Town): Total: 9, Poor: 0, Percentage: 0.00%
Wayland (Town): Total: 11, Poor: 0, Percentage: 0.00%
West Union (Town): Total: 9, Poor: 0, Percentage: 0.00%
Wheeler (Town): Total: 16, Poor: 1, Percentage: 6.25%
Woodhull (Town): Total: 16, Poor: 1, Percentage: 6.25%
Brasher (Town): Total: 12, Poor: 3, Percentage: 25.00%
Canton (Town): Total: 19, Poor: 1, Percentage: 5.26%
Canton (Village): Total: 2, Poor: 0, Percentage: 0.00%
Clare (Town): Total: 7, Poor: 0, Percentage: 0.00%
Clifton (Town): Total: 5, Poor: 0, Percentage: 0.00%
Colton (Town): Total: 12, Poor: 0, Percentage: 0.00%
De Kalb (Town): Total: 11, Poor: 1, Percentage: 9.09%
De Peyster (Town): Total: 1, Poor: 1, Percentage: 100.00%
Edwards (Town): Total: 6, Poor: 1, Percentage: 16.67%
Fine (Town): Total: 9, Poor: 1, Percentage: 11.11%
Fowler (Town): Total: 17, Poor: 1, Percentage: 5.88%
Gouverneur (Town): Total: 6, Poor: 0, Percentage: 0.00%
Gouverneur (Village): Total: 2, Poor: 0, Percentage: 0.00%
Hammond (Town): Total: 6, Poor: 0, Percentage: 0.00%
Hermon (Town): Total: 6, Poor: 0, Percentage: 0.00%
Hermon (Village): Total: 2, Poor: 0, Percentage: 0.00%
Heuvelton (Village): Total: 1, Poor: 0, Percentage: 0.00%
Hopkinton (Town): Total: 4, Poor: 2, Percentage: 50.00%
Lawrence (Town): Total: 16, Poor: 1, Percentage: 6.25%
Lisbon (Town): Total: 2, Poor: 0, Percentage: 0.00%
Louisville (Town): Total: 5, Poor: 0, Percentage: 0.00%
Macomb (Town): Total: 2, Poor: 2, Percentage: 100.00%
Madrid (Town): Total: 8, Poor: 1, Percentage: 12.50%
Massena (Town): Total: 8, Poor: 0, Percentage: 0.00%
Massena (Village): Total: 3, Poor: 0, Percentage: 0.00%
Morristown (Town): Total: 5, Poor: 2, Percentage: 40.00%
Morristown (Village): Total: 1, Poor: 1, Percentage: 100.00%
Norfolk (Town): Total: 10, Poor: 2, Percentage: 20.00%
Norwood (Village): Total: 1, Poor: 0, Percentage: 0.00%
Ogdensburg (City): Total: 5, Poor: 0, Percentage: 0.00%
Oswegatchie (Town): Total: 10, Poor: 1, Percentage: 10.00%
Parishville (Town): Total: 3, Poor: 0, Percentage: 0.00%
Piercefield (Town): Total: 3, Poor: 0, Percentage: 0.00%
Pierrepont (Town): Total: 7, Poor: 1, Percentage: 14.29%
Pitcairn (Town): Total: 8, Poor: 2, Percentage: 25.00%
Potsdam (Town): Total: 24, Poor: 0, Percentage: 0.00%
Potsdam (Village): Total: 3, Poor: 0, Percentage: 0.00%
Rensselaer Falls (Village): Total: 1, Poor: 0, Percentage: 0.00%
Richville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Rossie (Town): Total: 9, Poor: 0, Percentage: 0.00%
Russell (Town): Total: 12, Poor: 4, Percentage: 33.33%
Stockholm (Town): Total: 25, Poor: 2, Percentage: 8.00%
Waddington (Town): Total: 12, Poor: 1, Percentage: 8.33%
Waddington (Village): Total: 3, Poor: 0, Percentage: 0.00%
Babylon (Town): Total: 37, Poor: 0, Percentage: 0.00%
Babylon (Village): Total: 4, Poor: 0, Percentage: 0.00%
Brightwaters (Village): Total: 4, Poor: 0, Percentage: 0.00%
Brookhaven (Town): Total: 91, Poor: 2, Percentage: 2.20%
East Hampton (Town): Total: 2, Poor: 0, Percentage: 0.00%
East Hampton (Village): Total: 1, Poor: 0, Percentage: 0.00%
Huntington (Town): Total: 30, Poor: 0, Percentage: 0.00%
Islandia (Village): Total: 3, Poor: 0, Percentage: 0.00%
Islip (Town): Total: 100, Poor: 2, Percentage: 2.00%
North Haven (Village): Total: 1, Poor: 0, Percentage: 0.00%
Patchogue (Village): Total: 2, Poor: 0, Percentage: 0.00%
Quogue (Village): Total: 2, Poor: 0, Percentage: 0.00%
Riverhead (Town): Total: 14, Poor: 1, Percentage: 7.14%
Shelter Island (Town): Total: 2, Poor: 0, Percentage: 0.00%
Smithtown (Town): Total: 28, Poor: 0, Percentage: 0.00%
Southampton (Town): Total: 28, Poor: 1, Percentage: 3.57%
Southold (Town): Total: 11, Poor: 0, Percentage: 0.00%
Westhampton Beach (Village): Total: 4, Poor: 0, Percentage: 0.00%
Bethel (Town): Total: 9, Poor: 1, Percentage: 11.11%
Callicoon (Town): Total: 18, Poor: 2, Percentage: 11.11%
Cochecton (Town): Total: 7, Poor: 1, Percentage: 14.29%
Delaware (Town): Total: 20, Poor: 2, Percentage: 10.00%
Fallsburg (Town): Total: 23, Poor: 4, Percentage: 17.39%
Forestburgh (Town): Total: 12, Poor: 2, Percentage: 16.67%
Highland (Town): Total: 13, Poor: 4, Percentage: 30.77%
Jeffersonville (Village): Total: 3, Poor: 0, Percentage: 0.00%
Liberty (Town): Total: 54, Poor: 6, Percentage: 11.11%
Liberty (Village): Total: 4, Poor: 0, Percentage: 0.00%
Lumberland (Town): Total: 4, Poor: 0, Percentage: 0.00%
Mamakating (Town): Total: 30, Poor: 2, Percentage: 6.67%
Monticello (Village): Total: 2, Poor: 0, Percentage: 0.00%
Neversink (Town): Total: 37, Poor: 7, Percentage: 18.92%
Rockland (Town): Total: 61, Poor: 5, Percentage: 8.20%
Thompson (Town): Total: 35, Poor: 2, Percentage: 5.71%
Tusten (Town): Total: 9, Poor: 1, Percentage: 11.11%
Wurtsboro (Village): Total: 2, Poor: 0, Percentage: 0.00%
Barton (Town): Total: 28, Poor: 2, Percentage: 7.14%
Berkshire (Town): Total: 9, Poor: 3, Percentage: 33.33%
Candor (Town): Total: 23, Poor: 2, Percentage: 8.70%
Candor (Village): Total: 2, Poor: 0, Percentage: 0.00%
Newark Valley (Town): Total: 11, Poor: 2, Percentage: 18.18%
Newark Valley (Village): Total: 1, Poor: 0, Percentage: 0.00%
Nichols (Town): Total: 31, Poor: 2, Percentage: 6.45%
Owego (Town): Total: 40, Poor: 3, Percentage: 7.50%
Owego (Village): Total: 6, Poor: 0, Percentage: 0.00%
Richford (Town): Total: 8, Poor: 1, Percentage: 12.50%
Spencer (Town): Total: 16, Poor: 3, Percentage: 18.75%
Spencer (Village): Total: 4, Poor: 0, Percentage: 0.00%
Tioga (Town): Total: 19, Poor: 1, Percentage: 5.26%
Waverly (Village): Total: 16, Poor: 0, Percentage: 0.00%
Caroline (Town): Total: 18, Poor: 2, Percentage: 11.11%
Danby (Town): Total: 5, Poor: 1, Percentage: 20.00%
Dryden (Town): Total: 25, Poor: 6, Percentage: 24.00%
Dryden (Village): Total: 8, Poor: 1, Percentage: 12.50%
Enfield (Town): Total: 10, Poor: 0, Percentage: 0.00%
Freeville (Village): Total: 3, Poor: 0, Percentage: 0.00%
Groton (Town): Total: 17, Poor: 1, Percentage: 5.88%
Groton (Village): Total: 3, Poor: 0, Percentage: 0.00%
Ithaca (City): Total: 30, Poor: 3, Percentage: 10.00%
Ithaca (Town): Total: 18, Poor: 1, Percentage: 5.56%
Lansing (Town): Total: 15, Poor: 4, Percentage: 26.67%
Lansing (Village): Total: 2, Poor: 0, Percentage: 0.00%
Newfield (Town): Total: 21, Poor: 5, Percentage: 23.81%
Trumansburg (Village): Total: 4, Poor: 1, Percentage: 25.00%
Ulysses (Town): Total: 16, Poor: 2, Percentage: 12.50%
Denning (Town): Total: 21, Poor: 8, Percentage: 38.10%
Ellenville (Village): Total: 9, Poor: 2, Percentage: 22.22%
Esopus (Town): Total: 11, Poor: 4, Percentage: 36.36%
Gardiner (Town): Total: 12, Poor: 4, Percentage: 33.33%
Hardenburgh (Town): Total: 22, Poor: 5, Percentage: 22.73%
Hurley (Town): Total: 2, Poor: 0, Percentage: 0.00%
Kingston (City): Total: 10, Poor: 2, Percentage: 20.00%
Kingston (Town): Total: 2, Poor: 0, Percentage: 0.00%
Lloyd (Town): Total: 10, Poor: 0, Percentage: 0.00%
Marbletown (Town): Total: 11, Poor: 3, Percentage: 27.27%
Marlborough (Town): Total: 1, Poor: 0, Percentage: 0.00%
New Paltz (Town): Total: 8, Poor: 2, Percentage: 25.00%
New Paltz (Village): Total: 1, Poor: 0, Percentage: 0.00%
Olive (Town): Total: 14, Poor: 5, Percentage: 35.71%
Plattekill (Town): Total: 3, Poor: 0, Percentage: 0.00%
Rochester (Town): Total: 33, Poor: 12, Percentage: 36.36%
Rosendale (Town): Total: 12, Poor: 4, Percentage: 33.33%
Saugerties (Town): Total: 26, Poor: 5, Percentage: 19.23%
Saugerties (Village): Total: 2, Poor: 1, Percentage: 50.00%
Shandaken (Town): Total: 65, Poor: 14, Percentage: 21.54%
Shawangunk (Town): Total: 21, Poor: 3, Percentage: 14.29%
Ulster (Town): Total: 29, Poor: 0, Percentage: 0.00%
Wawarsing (Town): Total: 32, Poor: 5, Percentage: 15.62%
Woodstock (Town): Total: 28, Poor: 5, Percentage: 17.86%
Bolton (Town): Total: 8, Poor: 1, Percentage: 12.50%
Glens Falls (City): Total: 4, Poor: 0, Percentage: 0.00%
Hague (Town): Total: 3, Poor: 0, Percentage: 0.00%
Horicon (Town): Total: 8, Poor: 2, Percentage: 25.00%
Hudson Falls (Village): Total: 4, Poor: 1, Percentage: 25.00%
Johnsburg (Town): Total: 34, Poor: 4, Percentage: 11.76%
Lake George (Town): Total: 13, Poor: 4, Percentage: 30.77%
Lake George (Village): Total: 1, Poor: 0, Percentage: 0.00%
Lake Luzerne (Town): Total: 5, Poor: 0, Percentage: 0.00%
Queensbury (Town): Total: 16, Poor: 2, Percentage: 12.50%
Stony Creek (Town): Total: 11, Poor: 1, Percentage: 9.09%
Thurman (Town): Total: 6, Poor: 0, Percentage: 0.00%
Warrensburg (Town): Total: 8, Poor: 3, Percentage: 37.50%
Argyle (Town): Total: 5, Poor: 0, Percentage: 0.00%
Argyle (Village): Total: 1, Poor: 0, Percentage: 0.00%
Cambridge (Town): Total: 6, Poor: 2, Percentage: 33.33%
Cambridge (Village): Total: 1, Poor: 0, Percentage: 0.00%
Dresden (Town): Total: 2, Poor: 0, Percentage: 0.00%
Easton (Town): Total: 12, Poor: 4, Percentage: 33.33%
Fort Ann (Town): Total: 19, Poor: 0, Percentage: 0.00%
Fort Ann (Village): Total: 3, Poor: 0, Percentage: 0.00%
Fort Edward (Town): Total: 11, Poor: 3, Percentage: 27.27%
Fort Edward (Village): Total: 5, Poor: 1, Percentage: 20.00%
Granville (Town): Total: 13, Poor: 2, Percentage: 15.38%
Granville (Village): Total: 3, Poor: 0, Percentage: 0.00%
Greenwich (Town): Total: 5, Poor: 1, Percentage: 20.00%
Greenwich (Village): Total: 2, Poor: 0, Percentage: 0.00%
Hampton (Town): Total: 4, Poor: 0, Percentage: 0.00%
Hartford (Town): Total: 2, Poor: 0, Percentage: 0.00%
Hebron (Town): Total: 11, Poor: 0, Percentage: 0.00%
Jackson (Town): Total: 4, Poor: 1, Percentage: 25.00%
Kingsbury (Town): Total: 11, Poor: 1, Percentage: 9.09%
Putnam (Town): Total: 2, Poor: 1, Percentage: 50.00%
Salem (Town): Total: 19, Poor: 4, Percentage: 21.05%
Salem (Village): Total: 3, Poor: 0, Percentage: 0.00%
White Creek (Town): Total: 21, Poor: 1, Percentage: 4.76%
Whitehall (Town): Total: 7, Poor: 2, Percentage: 28.57%
Whitehall (Village): Total: 6, Poor: 0, Percentage: 0.00%
Arcadia (Town): Total: 7, Poor: 3, Percentage: 42.86%
Butler (Town): Total: 3, Poor: 1, Percentage: 33.33%
Clyde (Village): Total: 1, Poor: 1, Percentage: 100.00%
Galen (Town): Total: 5, Poor: 2, Percentage: 40.00%
Huron (Town): Total: 4, Poor: 0, Percentage: 0.00%
Lyons (Town): Total: 3, Poor: 1, Percentage: 33.33%
Lyons (Village): Total: 7, Poor: 0, Percentage: 0.00%
Macedon (Town): Total: 11, Poor: 1, Percentage: 9.09%
Macedon (Village): Total: 2, Poor: 0, Percentage: 0.00%
Newark (Village): Total: 5, Poor: 0, Percentage: 0.00%
Ontario (Town): Total: 4, Poor: 0, Percentage: 0.00%
Palmyra (Town): Total: 9, Poor: 2, Percentage: 22.22%
Palmyra (Village): Total: 2, Poor: 1, Percentage: 50.00%
Red Creek (Village): Total: 3, Poor: 0, Percentage: 0.00%
Savannah (Town): Total: 7, Poor: 0, Percentage: 0.00%
Sodus (Town): Total: 11, Poor: 3, Percentage: 27.27%
Walworth (Town): Total: 1, Poor: 0, Percentage: 0.00%
Williamson (Town): Total: 3, Poor: 0, Percentage: 0.00%
Wolcott (Town): Total: 7, Poor: 0, Percentage: 0.00%
Ardsley (Village): Total: 5, Poor: 0, Percentage: 0.00%
